img_name,lsho_x,lsho_y,lelb_x,lelb_y,lwri_x,lwri_y,rsho_x,rsho_y,relb_x,relb_y,rwri_x,rwri_y,rhip_x,rhip_y,lhip_x,lhip_y,leye_x,leye_y,reye_x,reye_y,nose_x,nose_y,
12-oclock-high-special-edition-00044681.jpg,365.0163269042969,164.89453125,378.5714416503906,256.6328125,325.8571472167969,334.8359375,252.05714416503906,196.4765625,255.06939697265625,286.7109375,267.11834716796875,348.37109375,289.710205078125,328.8203125,383.0898132324219,315.28515625,283.68572998046875,122.78515625,264.10614013671875,131.80859375,280.6734619140625,140.83203125,
12-oclock-high-special-edition-00044691.jpg,376.3999938964844,173.0546875,405.9877624511719,280.8671875,373.710205078125,361.7265625,247.289794921875,194.6171875,233.8408203125,291.6484375,223.08163452148438,367.1171875,266.1183776855469,297.0390625,352.19183349609375,297.0390625,306.4653015136719,121.84375,284.9469299316406,124.5390625,298.39593505859375,135.3203125,
12-oclock-high-special-edition-00044701.jpg,419.4571228027344,178.33203125,432.8775329589844,290.63671875,421.6938781738281,387.21875,278.5428466796875,180.578125,249.46530151367188,268.17578125,242.75509643554688,351.28125,283.0163269042969,346.7890625,388.1428527832031,349.03515625,354.5918273925781,113.1953125,332.2244873046875,110.94921875,338.9346923828125,122.1796875,
12-oclock-high-special-edition-00045831.jpg,529.7428588867188,263.31640625,539.1142578125,333.39453125,550.8285522460938,398.80078125,420.79998779296875,251.63671875,403.22857666015625,327.5546875,413.77142333984375,382.44921875,436.028564453125,343.90625,508.6571350097656,338.06640625,501.6285705566406,224.7734375,484.05712890625,224.7734375,491.085693359375,234.1171875,
12-oclock-high-special-edition-00053451.jpg,367.4000244140625,145.96875,377.8898010253906,240.5390625,390.4775695800781,299.3828125,262.5020446777344,148.0703125,252.0122528076172,261.5546875,283.48162841796875,347.71875,260.4040832519531,284.671875,373.6938781738281,305.6875,354.812255859375,85.0234375,338.0285949707031,82.921875,350.6163330078125,91.328125,
12-oclock-high-special-edition-00054141.jpg,295.3061218261719,189.33984375,303.1224365234375,242.59765625,279.6734619140625,288.0234375,190.56735229492188,176.80859375,149.92245483398438,237.8984375,146.79592895507812,292.72265625,179.62448120117188,288.0234375,264.04083251953125,300.5546875,259.35101318359375,158.01171875,243.71836853027344,158.01171875,249.971435546875,168.9765625,
12-oclock-high-special-edition-00054151.jpg,269.5306091308594,193.625,293.72650146484375,252.078125,249.36734008789062,290.375,164.68162536621094,181.53125,116.289794921875,229.90625,82.01223754882812,296.421875,142.5020294189453,298.4375,235.2530517578125,320.609375,243.318359375,147.265625,227.187744140625,151.296875,237.26937866210938,163.390625,
12-oclock-high-special-edition-00054161.jpg,304.448974609375,182.59375,342.35919189453125,237.4375,401.33062744140625,279.625,173.869384765625,172.046875,117.00408935546875,254.3125,150.70204162597656,321.8125,167.551025390625,334.46875,283.38775634765625,332.359375,281.2816467285156,134.078125,268.6448974609375,136.1875,279.1755065917969,148.84375,
12-oclock-high-special-edition-00054201.jpg,243.27755737304688,166.890625,265.0081787109375,236.20703125,251.17959594726562,311.46484375,103.01632690429688,178.7734375,63.506126403808594,285.71875,75.35919189453125,374.83984375,108.94285583496094,339.19140625,223.5224609375,341.171875,215.62042236328125,109.45703125,193.88980102539062,113.41796875,211.66940307617188,125.30078125,
12-oclock-high-special-edition-00054551.jpg,497.7591552734375,217.6640625,506.7877502441406,267.9375,501.6285705566406,334.96875,415.2122497558594,215.0859375,412.6326599121094,271.8046875,403.60406494140625,307.8984375,422.9510192871094,291.140625,480.9918212890625,284.6953125,464.2244873046875,171.2578125,446.1673583984375,172.546875,455.1959228515625,177.703125,
12-oclock-high-special-edition-00054561.jpg,505.653076171875,214.05078125,510.71429443359375,273.3515625,509.448974609375,330.12890625,419.61224365234375,207.7421875,409.48980712890625,272.08984375,398.10205078125,313.7265625,420.8775634765625,280.921875,485.40814208984375,284.70703125,466.4285888671875,168.62890625,453.7755126953125,168.62890625,461.3673400878906,176.19921875,
12-oclock-high-special-edition-00054571.jpg,519.0122680664062,215.3125,525.318359375,278.3984375,520.2734375,327.60546875,426.94287109375,206.48046875,415.5918273925781,265.78125,406.7632751464844,303.6328125,428.2041015625,288.4921875,498.8326416015625,296.0625,484.95916748046875,166.10546875,471.0857238769531,166.10546875,477.391845703125,173.67578125,
12-oclock-high-special-edition-00054581.jpg,526.3673706054688,218.76953125,530.1224365234375,284.53125,522.6122436523438,339.01953125,436.2449035644531,203.73828125,419.346923828125,265.7421875,406.2041015625,308.95703125,428.73468017578125,316.47265625,503.83673095703125,320.23046875,496.3265380859375,168.0390625,479.4285888671875,168.0390625,488.81634521484375,175.5546875,
12-oclock-high-special-edition-00057901.jpg,510.1836853027344,161.61328125,548.926513671875,233.671875,547.0816650390625,311.2734375,369.971435546875,176.39453125,369.971435546875,263.234375,386.57550048828125,322.359375,405.02447509765625,283.55859375,502.8040771484375,285.40625,438.232666015625,109.87890625,417.93878173828125,109.87890625,423.47344970703125,119.1171875,
12-oclock-high-special-edition-00058571.jpg,531.1714477539062,211.546875,533.800048828125,301.0625,510.14288330078125,377.4140625,386.6000061035156,222.078125,386.6000061035156,306.328125,383.971435546875,369.515625,405.0,358.984375,499.6285705566406,361.6171875,452.3143005371094,153.625,431.2857360839844,156.2578125,439.17144775390625,169.421875,
12-oclock-high-special-edition-00059391.jpg,193.59999084472656,226.3515625,221.9755096435547,280.4921875,179.4122314453125,285.6484375,123.95101928710938,223.7734375,111.05305480957031,280.4921875,105.89387512207031,326.8984375,131.68978881835938,297.25,188.44081115722656,299.828125,178.1224365234375,190.2578125,166.5142822265625,190.2578125,174.2530517578125,196.703125,
12-oclock-high-special-edition-00061901.jpg,468.0,202.6484375,486.7142639160156,312.515625,486.7142639160156,408.984375,326.3061218261719,221.40625,323.63262939453125,315.1953125,307.5918273925781,398.265625,353.0408020019531,371.46875,449.28570556640625,358.0703125,382.448974609375,141.015625,361.06121826171875,143.6953125,366.40814208984375,157.09375,
12-oclock-high-special-edition-00065851.jpg,283.35919189453125,277.9765625,267.73468017578125,331.859375,271.99591064453125,382.90625,355.79998779296875,276.55859375,370.00408935546875,331.859375,370.00408935546875,381.48828125,343.0163269042969,347.45703125,283.35919189453125,348.875,320.289794921875,236.85546875,306.085693359375,238.2734375,317.448974609375,243.9453125,
12-oclock-high-special-edition-00065861.jpg,302.8775634765625,283.125,288.28570556640625,325.875,308.48980712890625,351.75,366.85711669921875,282.0,373.5918273925781,338.25,372.4693603515625,375.375,354.51019287109375,352.875,304.0,348.375,332.06121826171875,250.5,341.0408020019531,251.625,336.551025390625,256.125,
12-oclock-high-special-edition-00065871.jpg,544.3795776367188,222.8046875,556.1510009765625,310.1484375,534.289794921875,380.6953125,413.2122497558594,231.203125,399.7591857910156,313.5078125,398.0775451660156,372.296875,421.62042236328125,357.1796875,519.1550903320312,365.578125,465.34283447265625,160.65625,446.84490966796875,164.015625,455.2530517578125,174.09375,
12-oclock-high-special-edition-00065881.jpg,511.94287109375,215.84765625,525.4857177734375,303.2109375,500.334716796875,376.984375,386.187744140625,225.5546875,380.3836669921875,307.09375,382.318359375,365.3359375,390.05712890625,390.57421875,490.6612243652344,396.3984375,436.48980712890625,163.4296875,419.07757568359375,167.3125,426.81634521484375,178.9609375,
12-oclock-high-special-edition-00065921.jpg,442.77960205078125,202.40625,459.06939697265625,266.35546875,449.0448913574219,340.3359375,333.76324462890625,214.9453125,326.2449035644531,293.94140625,332.51019287109375,346.60546875,350.05303955078125,314.00390625,432.7550964355469,305.2265625,391.404052734375,167.296875,375.1142578125,171.05859375,382.63262939453125,177.328125,
12-oclock-high-special-edition-00066081.jpg,288.6898193359375,206.046875,310.914306640625,266.74609375,284.2449035644531,306.71875,198.31021118164062,216.41015625,198.31021118164062,268.2265625,195.34693908691406,294.875,213.1265411376953,302.27734375,285.7265319824219,299.31640625,236.83265686035156,173.4765625,220.53469848632812,176.4375,227.94287109375,183.83984375,
12-oclock-high-special-edition-00068191.jpg,359.48980712890625,233.390625,366.13470458984375,304.9453125,339.55511474609375,344.8828125,258.15509033203125,231.7265625,253.1714324951172,293.296875,239.8816375732422,341.5546875,273.10614013671875,334.8984375,341.21630859375,326.578125,299.68572998046875,183.46875,284.73468017578125,185.1328125,291.37957763671875,193.453125,
12-oclock-high-special-edition-00068221.jpg,422.77142333984375,232.7421875,452.09796142578125,305.296875,479.4693908691406,370.0078125,289.8244934082031,240.5859375,293.73468017578125,324.90625,313.28570556640625,377.8515625,332.83673095703125,340.59375,412.99591064453125,330.7890625,319.1510314941406,169.9921875,303.51019287109375,175.875,313.28570556640625,185.6796875,
12-oclock-high-special-edition-00068231.jpg,410.6898193359375,249.875,434.62042236328125,340.21875,429.09796142578125,439.78125,278.1510314941406,246.1875,263.42449951171875,338.375,246.85714721679688,408.4375,300.2408142089844,382.625,394.1224670410156,373.40625,322.33062744140625,170.59375,303.9224548339844,172.4375,307.60406494140625,185.34375,
12-oclock-high-special-edition-00071131.jpg,461.24896240234375,199.46875,464.5714111328125,301.21484375,418.05712890625,379.609375,394.79998779296875,197.80078125,393.1387939453125,296.2109375,336.6571350097656,331.23828125,368.22039794921875,319.5625,436.33062744140625,322.8984375,419.7183837890625,151.09765625,401.44488525390625,151.09765625,406.4285888671875,161.10546875,
12-oclock-high-special-edition-00071161.jpg,481.93878173828125,210.1640625,504.48980712890625,297.078125,492.3469543457031,373.5625,372.653076171875,222.33203125,374.38775634765625,300.5546875,374.38775634765625,359.65625,396.93878173828125,338.796875,466.3265380859375,331.84375,426.4285888671875,149.32421875,402.1428527832031,147.5859375,414.28570556640625,159.75390625,
12-oclock-high-special-edition-00071871.jpg,436.7347106933594,200.984375,459.1469421386719,235.08203125,420.22039794921875,255.0703125,351.8040771484375,204.51171875,334.1101989746094,240.9609375,361.2408142089844,264.4765625,364.77960205078125,283.2890625,420.22039794921875,278.5859375,394.2694091796875,168.0625,381.29388427734375,170.4140625,387.19183349609375,176.29296875,
12-oclock-high-special-edition-00071881.jpg,402.83673095703125,194.53125,426.9183654785156,233.15625,387.18365478515625,253.67578125,318.551025390625,201.7734375,306.51019287109375,240.3984375,325.7755126953125,258.50390625,334.2041015625,276.609375,400.4285888671875,271.78125,353.4693908691406,160.734375,341.4285888671875,164.35546875,347.448974609375,169.18359375,
12-oclock-high-special-edition-00071931.jpg,312.7265319824219,172.296875,324.3714294433594,227.89453125,288.14288330078125,265.390625,220.86123657226562,180.0546875,210.5102081298828,230.48046875,229.91836547851562,251.16796875,236.38775634765625,274.44140625,314.0204162597656,275.734375,279.0857238769531,142.55859375,266.1469421386719,145.14453125,273.91021728515625,150.31640625,
12-oclock-high-special-edition-00076051.jpg,371.82855224609375,246.875,377.33062744140625,304.625,366.3265380859375,347.25,279.66937255859375,242.75,270.04083251953125,307.375,265.9142761230469,350.0,283.7959289550781,347.25,353.94696044921875,345.875,326.4367370605469,204.25,314.05712890625,205.625,320.9346923828125,211.125,
12-oclock-high-special-edition-00078201.jpg,397.5306091308594,226.46875,407.7918395996094,291.484375,407.7918395996094,337.6796875,306.8898010253906,207.6484375,265.84490966796875,269.2421875,269.26531982421875,325.703125,293.2081604003906,284.640625,373.5877685546875,322.28125,382.1387939453125,163.1640625,359.9061279296875,164.875,375.2979736328125,176.8515625,
12-oclock-high-special-edition-00078781.jpg,171.96734619140625,178.4375,182.8408203125,265.4375,175.5918426513672,321.625,99.47755432128906,162.125,77.73060607910156,263.625,88.60408020019531,350.625,110.35101318359375,321.625,164.71836853027344,327.0625,202.7755126953125,125.875,190.0897979736328,122.25,197.33877563476562,134.9375,
12-oclock-high-special-edition-00083681.jpg,336.7306213378906,178.08203125,294.1673583984375,261.5625,284.493896484375,317.86328125,410.2489929199219,201.37890625,381.22857666015625,300.390625,383.16326904296875,385.8125,361.88165283203125,310.09765625,305.7755126953125,298.44921875,441.2041015625,150.90234375,437.334716796875,150.90234375,437.334716796875,164.4921875,
12-oclock-high-special-edition-00084551.jpg,597.591796875,169.66015625,635.824462890625,271.0859375,590.8449096679688,320.671875,458.15509033203125,169.66015625,444.6612243652344,244.0390625,455.9061279296875,266.578125,469.3999938964844,304.89453125,577.3510131835938,300.38671875,505.3836669921875,117.8203125,487.391845703125,120.07421875,496.38775634765625,131.34375,
12-oclock-high-special-edition-00086061.jpg,601.0816650390625,167.1484375,629.36328125,260.875,592.3795776367188,326.265625,444.44488525390625,169.328125,431.391845703125,269.59375,474.90203857421875,230.359375,466.20001220703125,315.3671875,583.6775512695312,308.828125,529.289794921875,117.015625,507.53466796875,119.1953125,518.4122314453125,132.2734375,
12-oclock-high-special-edition-00086281.jpg,595.0040283203125,169.09375,618.5142822265625,263.46875,576.1959228515625,320.09375,451.5918273925781,173.8125,430.4326477050781,254.03125,463.346923828125,195.046875,475.10205078125,291.78125,557.3877563476562,298.859375,519.7714233398438,117.1875,496.26123046875,121.90625,505.665283203125,133.703125,
12-oclock-high-special-edition-00088031.jpg,316.20001220703125,204.546875,327.20001220703125,288.265625,320.6000061035156,352.15625,168.8000030517578,202.34375,120.40000915527344,281.65625,85.20000457763672,332.328125,164.40000915527344,330.125,294.20001220703125,323.515625,232.60000610351562,138.453125,210.60000610351562,138.453125,219.40000915527344,151.671875,
12-oclock-high-special-edition-00088041.jpg,306.5591735839844,201.42578125,320.9101867675781,316.36328125,299.3836669921875,388.19921875,167.8326416015625,187.05859375,100.86122131347656,290.0234375,76.94285583496094,383.41015625,141.52244567871094,333.125,273.0734558105469,333.125,241.97958374023438,141.5625,215.66937255859375,141.5625,222.84487915039062,158.32421875,
12-oclock-high-special-edition-00089811.jpg,312.1510314941406,218.0,319.3999938964844,288.6875,333.89794921875,339.4375,216.10203552246094,187.1875,194.3551025390625,257.875,221.5387725830078,303.1875,232.41224670410156,292.3125,304.90203857421875,303.1875,299.4653015136719,145.5,283.15509033203125,140.0625,292.21630859375,143.6875,
12-oclock-high-special-edition-00089951.jpg,482.653076171875,237.9375,469.1836853027344,291.734375,467.95916748046875,334.52734375,546.3265380859375,229.37890625,559.7958984375,284.3984375,572.0408325195312,336.97265625,538.9796142578125,312.51953125,485.10205078125,318.6328125,523.0612182617188,196.3671875,530.4081420898438,196.3671875,524.2857055664062,206.1484375,
12-oclock-high-special-edition-00089951.jpg,484.7958984375,238.5,466.8204040527344,286.5,466.8204040527344,333.0,547.710205078125,231.0,556.6979370117188,286.5,571.6775512695312,333.0,541.7183837890625,325.5,483.2979736328125,331.5,519.2489624023438,199.5,529.7346801757812,202.5,522.244873046875,205.5,
12-oclock-high-special-edition-00089961.jpg,527.7183837890625,249.375,516.7346801757812,295.6875,504.5306091308594,337.125,597.2816162109375,239.625,615.5877685546875,285.9375,619.2490234375,323.71875,594.8408203125,320.0625,536.26123046875,326.15625,554.5673828125,210.375,563.1102294921875,210.375,557.0081787109375,216.46875,
12-oclock-high-special-edition-00090901.jpg,251.85305786132812,143.0703125,265.7877502441406,215.12109375,244.88571166992188,280.19921875,168.24490356445312,145.39453125,119.47346496582031,184.90625,91.60408020019531,173.28515625,182.17959594726562,245.3359375,230.95101928710938,245.3359375,193.79183959960938,89.61328125,177.53469848632812,89.61328125,182.17959594726562,101.234375,
